2,Juscelino Kubitschek - Itumbiara - GO,04/27/2014 18:30:00,20,Goiás - GO,Criciuma - SC,Quarto Árbitro,Everton Gomes da Silva,CBF-2,GO
2,Juscelino Kubitschek - Itumbiara - GO,04/27/2014 18:30:00,20,Goiás - GO,Criciuma - SC,Árbitro Assistente Adicional 1,Marcos Mateus Pereira,CBF-1,MS
2,Juscelino Kubitschek - Itumbiara - GO,04/27/2014 18:30:00,20,Goiás - GO,Criciuma - SC,Árbitro Assistente Adicional 2,Joao Lupato,CBF-1,MS
2,Ilha do Retiro - Recife - PE,04/27/2014 18:30:00,12,Sport - PE,Chapecoense - SC,Árbitro,Francisco de Assis Almeida Filho,ESP-2,CE
2,Ilha do Retiro - Recife - PE,04/27/2014 18:30:00,12,Sport - PE,Chapecoense - SC,Árbitro Assistente 1,Cleriston Clay Barreto Rios,FIFA,SE
2,Ilha do Retiro - Recife - PE,04/27/2014 18:30:00,12,Sport - PE,Chapecoense - SC,Árbitro Assistente 2,Rogério de Oliveira Braga,CBF-2,PI
2,Ilha do Retiro - Recife - PE,04/27/2014 18:30:00,12,Sport - PE,Chapecoense - SC,Quarto Árbitro,Nielson Nogueira Dias,ESP-2,PE
2,Ilha do Retiro - Recife - PE,04/27/2014 18:30:00,12,Sport - PE,Chapecoense - SC,Árbitro Assistente Adicional 1,Pablo Ramon Goncalves Pinheiro,CBF-1,RN
2,Ilha do Retiro - Recife - PE,04/27/2014 18:30:00,12,Sport - PE,Chapecoense - SC,Árbitro Assistente Adicional 2,Caio Max Augusto Vieira,CBF-2,RN
2,Arena Barueri - Barueri - SP,04/27/2014 18:30:00,19,Figueirense - SC,Bahia - BA,Árbitro,Sandro Meira Ricci,FIFA,SC
2,Arena Barueri - Barueri - SP,04/27/2014 18:30:00,19,Figueirense - SC,Bahia - BA,Árbitro Assistente 1,Emerson Augusto de Carvalho,FIFA,SP
2,Arena Barueri - Barueri - SP,04/27/2014 18:30:00,19,Figueirense - SC,Bahia - BA,Árbitro Assistente 2,Marcelo Carvalho Van Gasse,FIFA,SP
2,Arena Barueri - Barueri - SP,04/27/2014 18:30:00,19,Figueirense - SC,Bahia - BA,Quarto Árbitro,Vinicius Furlan,CBF-1,SP
2,Arena Barueri - Barueri - SP,04/27/2014 18:30:00,19,Figueirense - SC,Bahia - BA,Árbitro Assistente Adicional 1,Antonio Rogerio Batista do Prado,CBF-1,SP
2,Arena Barueri - Barueri - SP,04/27/2014 18:30:00,19,Figueirense - SC,Bahia - BA,Árbitro Assistente Adicional 2,Flavio Rodrigues de Souza,CBF-2,SP
2,Arena do Grêmio - Porto Alegre - RS,04/27/2014 18:30:00,18,Grêmio - RS,Atlético - MG,Árbitro,Wagner Reway,ASP-FIFA,MT
2,Arena do Grêmio - Porto Alegre - RS,04/27/2014 18:30:00,18,Grêmio - RS,Atlético - MG,Árbitro Assistente 1,Kleber Lucio Gil,FIFA,SC
2,Arena do Grêmio - Porto Alegre - RS,04/27/2014 18:30:00,18,Grêmio - RS,Atlético - MG,Árbitro Assistente 2,Neuza Ines Back,FIFA,SC
2,Arena do Grêmio - Porto Alegre - RS,04/27/2014 18:30:00,18,Grêmio - RS,Atlético - MG,Quarto Árbitro,Marcio C Brum Coruja,CBF-2,RS
2,Arena do Grêmio - Porto Alegre - RS,04/27/2014 18:30:00,18,Grêmio - RS,Atlético - MG,Árbitro Assistente Adicional 1,Rodrigo D Alonso Ferreira,CBF-1,SC
2,Arena do Grêmio - Porto Alegre - RS,04/27/2014 18:30:00,18,Grêmio - RS,Atlético - MG,Árbitro Assistente Adicional 2,Edmundo Alves do Nascimento,CBF-1,SC
3,Vila Belmiro - Santos - SP,05/03/2014 18:30:00,24,Santos - SP,Grêmio - RS,Árbitro,Ricardo Marques Ribeiro,FIFA,MG
3,Vila Belmiro - Santos - SP,05/03/2014 18:30:00,24,Santos - SP,Grêmio - RS,Árbitro Assistente 1,Guilherme Dias Camilo,ASP-FIFA,MG
3,Vila Belmiro - Santos - SP,05/03/2014 18:30:00,24,Santos - SP,Grêmio - RS,Árbitro Assistente 2,Pablo Almeida da Costa,ASP-FIFA,MG
3,Vila Belmiro - Santos - SP,05/03/2014 18:30:00,24,Santos - SP,Grêmio - RS,Quarto Árbitro,Marcelo Aparecido R de Souza,CBF-1,SP
3,Vila Belmiro - Santos - SP,05/03/2014 18:30:00,24,Santos - SP,Grêmio - RS,Árbitro Assistente Adicional 1,Rodrigo Nunes de Sa,CBF-1,RJ
3,Vila Belmiro - Santos - SP,05/03/2014 18:30:00,24,Santos - SP,Grêmio - RS,Árbitro Assistente Adicional 2,Carlos Eduardo Nunes Braga,CBF-2,RJ
3,Mané Garrincha - Brasilia - DF,05/03/2014 18:30:00,25,Atletico - PR,Cruzeiro - MG,Árbitro,Elmo Alves Resende Cunha,ESP-2,GO
3,Mané Garrincha - Brasilia - DF,05/03/2014 18:30:00,25,Atletico - PR,Cruzeiro - MG,Árbitro Assistente 1,Jesmar Benedito Miranda de Paula,CBF-1,GO
3,Mané Garrincha - Brasilia - DF,05/03/2014 18:30:00,25,Atletico - PR,Cruzeiro - MG,Árbitro Assistente 2,Marcio Soares Maciel,CBF-2,GO
3,Mané Garrincha - Brasilia - DF,05/03/2014 18:30:00,25,Atletico - PR,Cruzeiro - MG,Quarto Árbitro,Rafael Martins Diniz,CBF-2,DF
3,Mané Garrincha - Brasilia - DF,05/03/2014 18:30:00,25,Atletico - PR,Cruzeiro - MG,Árbitro Assistente Adicional 1,Vanderlei Soares de Macedo,CBF-2,DF
3,Mané Garrincha - Brasilia - DF,05/03/2014 18:30:00,25,Atletico - PR,Cruzeiro - MG,Árbitro Assistente Adicional 2,Wales Martins de Souza,CBF-2,DF
3,Pacaembu - Sao Paulo - SP,05/03/2014 18:30:00,23,São Paulo - SP,Coritiba - PR,Árbitro,Claudio Francisco Lima E Silva,ESP-2,SE
3,Pacaembu - Sao Paulo - SP,05/03/2014 18:30:00,23,São Paulo - SP,Coritiba - PR,Árbitro Assistente 1,Cleriston Clay Barreto Rios,FIFA,SE
3,Pacaembu - Sao Paulo - SP,05/03/2014 18:30:00,23,São Paulo - SP,Coritiba - PR,Árbitro Assistente 2,Ailton Farias da Silva,CBF-1,SE
3,Pacaembu - Sao Paulo - SP,05/03/2014 18:30:00,23,São Paulo - SP,Coritiba - PR,Quarto Árbitro,Marcio Henrique de Gois,CBF-2,SP
3,Pacaembu - Sao Paulo - SP,05/03/2014 18:30:00,23,São Paulo - SP,Coritiba - PR,Árbitro Assistente Adicional 1,Wagner dos Santos Rosa,CBF-1,RJ
3,Pacaembu - Sao Paulo - SP,05/03/2014 18:30:00,23,São Paulo - SP,Coritiba - PR,Árbitro Assistente Adicional 2,Bruno Arleu de Araujo,CBF-2,RJ
3,Maracanã - Rio de Janeiro - RJ,05/03/2014 21:00:00,22,Fluminense - RJ,Vitória - BA,Árbitro,Marcos Andre Gomes da Penha,CBF-1,ES
3,Maracanã - Rio de Janeiro - RJ,05/03/2014 21:00:00,22,Fluminense - RJ,Vitória - BA,Árbitro Assistente 1,Ramires Santos Candido,CBF-1,ES
3,Maracanã - Rio de Janeiro - RJ,05/03/2014 21:00:00,22,Fluminense - RJ,Vitória - BA,Árbitro Assistente 2,Leonardo Mendonca,CBF-1,ES
3,Maracanã - Rio de Janeiro - RJ,05/03/2014 21:00:00,22,Fluminense - RJ,Vitória - BA,Quarto Árbitro,Pathrice Wallace Correa Maia,CBF-2,RJ
3,Maracanã - Rio de Janeiro - RJ,05/03/2014 21:00:00,22,Fluminense - RJ,Vitória - BA,Árbitro Assistente Adicional 1,Vinicius Furlan,CBF-1,SP
3,Maracanã - Rio de Janeiro - RJ,05/03/2014 21:00:00,22,Fluminense - RJ,Vitória - BA,Árbitro Assistente Adicional 2,Leandro Bizzio Marinho,CBF-1,SP
3,Maracanã - Rio de Janeiro - RJ,05/04/2014 16:00:00,21,Flamengo - RJ,Palmeiras - SP,Árbitro,Paulo H Godoy Bezerra,ESP-2,SC
3,Maracanã - Rio de Janeiro - RJ,05/04/2014 16:00:00,21,Flamengo - RJ,Palmeiras - SP,Árbitro Assistente 1,Carlos Berkenbrock,ESP-1,SC
3,Maracanã - Rio de Janeiro - RJ,05/04/2014 16:00:00,21,Flamengo - RJ,Palmeiras - SP,Árbitro Assistente 2,Cristhian Passos Sorence,ESP-2,GO
3,Maracanã - Rio de Janeiro - RJ,05/04/2014 16:00:00,21,Flamengo - RJ,Palmeiras - SP,Quarto Árbitro,Rodrigo Carvalhaes de Miranda,CBF-1,RJ
3,Maracanã - Rio de Janeiro - RJ,05/04/2014 16:00:00,21,Flamengo - RJ,Palmeiras - SP,Árbitro Assistente Adicional 1,Igor Junio Benevenuto,CBF-1,MG
3,Maracanã - Rio de Janeiro - RJ,05/04/2014 16:00:00,21,Flamengo - RJ,Palmeiras - SP,Árbitro Assistente Adicional 2,Renato Cardoso da Conceição,CBF-2,MG
3,Fonte Nova - Salvador - BA,05/04/2014 16:00:00,27,Bahia - BA,Botafogo - RJ,Árbitro,Raphael Claus,ASP-FIFA,SP
3,Fonte Nova - Salvador - BA,05/04/2014 16:00:00,27,Bahia - BA,Botafogo - RJ,Árbitro Assistente 1,Jose Javel Silveira,CBF-1,RS
3,Fonte Nova - Salvador - BA,05/04/2014 16:00:00,27,Bahia - BA,Botafogo - RJ,Árbitro Assistente 2,Alexandre A P Kleiniche,CBF-2,RS
3,Fonte Nova - Salvador - BA,05/04/2014 16:00:00,27,Bahia - BA,Botafogo - RJ,Quarto Árbitro,Cosme Iran Sabino Araujo,CBF-2,BA
3,Fonte Nova - Salvador - BA,05/04/2014 16:00:00,27,Bahia - BA,Botafogo - RJ,Árbitro Assistente Adicional 1,Charles Hebert Cavalcante Ferreira,CBF-1,AL
3,Fonte Nova - Salvador - BA,05/04/2014 16:00:00,27,Bahia - BA,Botafogo - RJ,Árbitro Assistente Adicional 2,Flavio Feijo de Omena,CBF-2,AL
3,Beira-Rio - Porto Alegre - RS,05/04/2014 16:00:00,28,Internacional - RS,Sport - PE,Árbitro,Pablo dos Santos Alves,ESP-2,ES
3,Beira-Rio - Porto Alegre - RS,05/04/2014 16:00:00,28,Internacional - RS,Sport - PE,Árbitro Assistente 1,Fabiano da Silva Ramires,ESP-2,ES
3,Beira-Rio - Porto Alegre - RS,05/04/2014 16:00:00,28,Internacional - RS,Sport - PE,Árbitro Assistente 2,Vanderson Antonio Zanotti,CBF-1,ES
