Rodada,JogoLocal,JogoData,JogoNumero,JogoTimeA,JogoTimeB,Funcao,Nome,Categoria,Federacao
35,Arena Corinthians - Sao Paulo - SP,11/27/2019 21:30:00,344,Corinthians - SP,Avaí - SC,Observador de VAR,Hilton Moutinho Rodrigues,CBF,BR
35,Maracanã - Rio de Janeiro - RJ,11/27/2019 21:30:00,346,Flamengo - RJ,Ceará - CE,Árbitro,Paulo Roberto Alves Junior,AB,PR
35,Maracanã - Rio de Janeiro - RJ,11/27/2019 21:30:00,346,Flamengo - RJ,Ceará - CE,Árbitro Assistente 1,Bruno Boschilia,FIFA,PR
35,Maracanã - Rio de Janeiro - RJ,11/27/2019 21:30:00,346,Flamengo - RJ,Ceará - CE,Árbitro Assistente 2,Rafael Trombeta,AB,PR
35,Maracanã - Rio de Janeiro - RJ,11/27/2019 21:30:00,346,Flamengo - RJ,Ceará - CE,Quarto Árbitro,Rafael Martins de Sá,CD,RJ
35,Maracanã - Rio de Janeiro - RJ,11/27/2019 21:30:00,346,Flamengo - RJ,Ceará - CE,Árbitro de Vídeo,Elmo Alves Resende Cunha,MTR,GO
35,Maracanã - Rio de Janeiro - RJ,11/27/2019 21:30:00,346,Flamengo - RJ,Ceará - CE,Assistente de Árbitro de Vídeo 1,Jefferson Ferreira de Moraes,AB,GO
35,Maracanã - Rio de Janeiro - RJ,11/27/2019 21:30:00,346,Flamengo - RJ,Ceará - CE,Assistente de Árbitro de Vídeo 2,Leone Carvalho Rocha,AB,GO
35,Maracanã - Rio de Janeiro - RJ,11/27/2019 21:30:00,346,Flamengo - RJ,Ceará - CE,Observador de VAR,Cláudio Vinícius Cerdeira,CBF,BR
35,Maracanã - Rio de Janeiro - RJ,11/28/2019 19:30:00,347,Fluminense - RJ,Palmeiras - SP,Árbitro,Leandro Pedro Vuaden,MTR,RS
35,Maracanã - Rio de Janeiro - RJ,11/28/2019 19:30:00,347,Fluminense - RJ,Palmeiras - SP,Árbitro Assistente 1,Jose Eduardo Calza,AB,RS
35,Maracanã - Rio de Janeiro - RJ,11/28/2019 19:30:00,347,Fluminense - RJ,Palmeiras - SP,Árbitro Assistente 2,Jorge Eduardo Bernardi,AB,RS
35,Maracanã - Rio de Janeiro - RJ,11/28/2019 19:30:00,347,Fluminense - RJ,Palmeiras - SP,Quarto Árbitro,Grazianni Maciel Rocha,AB,RJ
35,Maracanã - Rio de Janeiro - RJ,11/28/2019 19:30:00,347,Fluminense - RJ,Palmeiras - SP,Árbitro de Vídeo,Jean Pierre Goncalves Lima,AB,RS
35,Maracanã - Rio de Janeiro - RJ,11/28/2019 19:30:00,347,Fluminense - RJ,Palmeiras - SP,Assistente de Árbitro de Vídeo 1,Vinicius Gomes do Amaral,AB,RS
35,Maracanã - Rio de Janeiro - RJ,11/28/2019 19:30:00,347,Fluminense - RJ,Palmeiras - SP,Assistente de Árbitro de Vídeo 2,Andre da Silva Bitencourt,AB,RS
35,Maracanã - Rio de Janeiro - RJ,11/28/2019 19:30:00,347,Fluminense - RJ,Palmeiras - SP,Observador de VAR,Alicio Pena Junior,CBF,BR
35,Arena Castelão - Fortaleza - CE,11/28/2019 20:00:00,343,Fortaleza - CE,Santos - SP,Árbitro,Diego Pombo Lopez,AB,BA
35,Arena Castelão - Fortaleza - CE,11/28/2019 20:00:00,343,Fortaleza - CE,Santos - SP,Árbitro Assistente 1,Eduardo Goncalves da Cruz,MTR,MS
35,Arena Castelão - Fortaleza - CE,11/28/2019 20:00:00,343,Fortaleza - CE,Santos - SP,Árbitro Assistente 2,Elicarlos Franco de Oliveira,AB,BA
35,Arena Castelão - Fortaleza - CE,11/28/2019 20:00:00,343,Fortaleza - CE,Santos - SP,Quarto Árbitro,Glauco Nunes Feitosa,CD,CE
35,Arena Castelão - Fortaleza - CE,11/28/2019 20:00:00,343,Fortaleza - CE,Santos - SP,Analista de Campo,Rodrigo Pereira Joia,CBF,CE
35,Arena Castelão - Fortaleza - CE,11/28/2019 20:00:00,343,Fortaleza - CE,Santos - SP,Árbitro de Vídeo,Rodrigo Dalonso Ferreira,AB,SC
35,Arena Castelão - Fortaleza - CE,11/28/2019 20:00:00,343,Fortaleza - CE,Santos - SP,Assistente de Árbitro de Vídeo 1,William Machado Steffen,AB,SC
35,Arena Castelão - Fortaleza - CE,11/28/2019 20:00:00,343,Fortaleza - CE,Santos - SP,Assistente de Árbitro de Vídeo 2,Jucimar dos Santos Dias,AB,BA
35,Arena Castelão - Fortaleza - CE,11/28/2019 20:00:00,343,Fortaleza - CE,Santos - SP,Observador de VAR,Paulo Jorge Alves,CBF,BR
35,Morumbi - Sao Paulo - SP,11/28/2019 20:30:00,345,São Paulo - SP,Vasco da Gama - RJ,Árbitro,Savio Pereira Sampaio,AB,DF
35,Morumbi - Sao Paulo - SP,11/28/2019 20:30:00,345,São Paulo - SP,Vasco da Gama - RJ,Árbitro Assistente 1,Daniel Henrique da Silva Andrade,AB,DF
35,Morumbi - Sao Paulo - SP,11/28/2019 20:30:00,345,São Paulo - SP,Vasco da Gama - RJ,Árbitro Assistente 2,Jose Reinaldo Nascimento Junior,AB,DF
35,Morumbi - Sao Paulo - SP,11/28/2019 20:30:00,345,São Paulo - SP,Vasco da Gama - RJ,Quarto Árbitro,Rafael Gomes Felix da Silva,CD,SP
35,Morumbi - Sao Paulo - SP,11/28/2019 20:30:00,345,São Paulo - SP,Vasco da Gama - RJ,Analista de Campo,Marcelo Rogério,CBF,SP
35,Morumbi - Sao Paulo - SP,11/28/2019 20:30:00,345,São Paulo - SP,Vasco da Gama - RJ,Árbitro de Vídeo,Heber Roberto Lopes,MTR,SC
35,Morumbi - Sao Paulo - SP,11/28/2019 20:30:00,345,São Paulo - SP,Vasco da Gama - RJ,Assistente de Árbitro de Vídeo 1,Dewson Fernando Freitas da Silva,FIFA,PA
35,Morumbi - Sao Paulo - SP,11/28/2019 20:30:00,345,São Paulo - SP,Vasco da Gama - RJ,Assistente de Árbitro de Vídeo 2,Ciro Chaban Junqueira,AB,DF
35,Morumbi - Sao Paulo - SP,11/28/2019 20:30:00,345,São Paulo - SP,Vasco da Gama - RJ,Observador de VAR,Giulliano Bozzano,CBF,MG
35,Mineirão - Belo Horizonte - MG,11/28/2019 21:30:00,342,Cruzeiro - MG,Csa - AL,Árbitro,Vinicius Gonçalves Dias Araujo,AB,SP
35,Mineirão - Belo Horizonte - MG,11/28/2019 21:30:00,342,Cruzeiro - MG,Csa - AL,Árbitro Assistente 1,Miguel Cataneo Ribeiro da Costa,AB,SP
35,Mineirão - Belo Horizonte - MG,11/28/2019 21:30:00,342,Cruzeiro - MG,Csa - AL,Árbitro Assistente 2,Bruno Salgado Rizo,AB,SP
35,Mineirão - Belo Horizonte - MG,11/28/2019 21:30:00,342,Cruzeiro - MG,Csa - AL,Quarto Árbitro,Marco Aurelio Augusto Fazekas Ferreira,AB,MG
35,Mineirão - Belo Horizonte - MG,11/28/2019 21:30:00,342,Cruzeiro - MG,Csa - AL,Analista de Campo,Renato Cardoso da Conceição,CBF,MG
35,Mineirão - Belo Horizonte - MG,11/28/2019 21:30:00,342,Cruzeiro - MG,Csa - AL,Árbitro de Vídeo,Rodrigo Guarizo Ferreira do Amaral,AB,SP
35,Mineirão - Belo Horizonte - MG,11/28/2019 21:30:00,342,Cruzeiro - MG,Csa - AL,Assistente de Árbitro de Vídeo 1,Edina Alves Batista,FIFA,SP
35,Mineirão - Belo Horizonte - MG,11/28/2019 21:30:00,342,Cruzeiro - MG,Csa - AL,Assistente de Árbitro de Vídeo 2,Gustavo Rodrigues de Oliveira,AB,SP
35,Mineirão - Belo Horizonte - MG,11/28/2019 21:30:00,342,Cruzeiro - MG,Csa - AL,Observador de VAR,Antonio Pereira da Silva,CBF,GO
36,Nilton Santos - Rio de Janeiro - RJ,11/30/2019 19:00:00,357,Botafogo - RJ,Internacional - RS,Árbitro,Rodolpho Toski Marques,FIFA,PR
36,Nilton Santos - Rio de Janeiro - RJ,11/30/2019 19:00:00,357,Botafogo - RJ,Internacional - RS,Árbitro Assistente 1,Bruno Boschilia,FIFA,PR
36,Nilton Santos - Rio de Janeiro - RJ,11/30/2019 19:00:00,357,Botafogo - RJ,Internacional - RS,Árbitro Assistente 2,Ivan Carlos Bohn,AB,PR
36,Nilton Santos - Rio de Janeiro - RJ,11/30/2019 19:00:00,357,Botafogo - RJ,Internacional - RS,Quarto Árbitro,Joao Batista de Arruda,AB,RJ
36,Nilton Santos - Rio de Janeiro - RJ,11/30/2019 19:00:00,357,Botafogo - RJ,Internacional - RS,Árbitro de Vídeo,Wagner Reway,FIFA,PB
36,Nilton Santos - Rio de Janeiro - RJ,11/30/2019 19:00:00,357,Botafogo - RJ,Internacional - RS,Assistente de Árbitro de Vídeo 1,Vinicius Gonçalves Dias Araujo,AB,SP
36,Nilton Santos - Rio de Janeiro - RJ,11/30/2019 19:00:00,357,Botafogo - RJ,Internacional - RS,Assistente de Árbitro de Vídeo 2,Oberto da Silva Santos,AB,PB
36,Nilton Santos - Rio de Janeiro - RJ,11/30/2019 19:00:00,357,Botafogo - RJ,Internacional - RS,Observador de VAR,Ednilson Corona,CBF,SP
36,Arena Castelão - Fortaleza - CE,11/30/2019 19:00:00,353,Ceará - CE,Athletico Paranaense - PR,Árbitro,Marcelo Aparecido Ribeiro de Souza,AB,PB
36,Arena Castelão - Fortaleza - CE,11/30/2019 19:00:00,353,Ceará - CE,Athletico Paranaense - PR,Árbitro Assistente 1,Neuza Ines Back,FIFA,SP
36,Arena Castelão - Fortaleza - CE,11/30/2019 19:00:00,353,Ceará - CE,Athletico Paranaense - PR,Árbitro Assistente 2,Daniel Luis Marques,AB,SP
36,Arena Castelão - Fortaleza - CE,11/30/2019 19:00:00,353,Ceará - CE,Athletico Paranaense - PR,Quarto Árbitro,Leo Simão Holanda,AB,CE
36,Arena Castelão - Fortaleza - CE,11/30/2019 19:00:00,353,Ceará - CE,Athletico Paranaense - PR,Árbitro de Vídeo,Jose Claudio Rocha Filho,AB,SP
36,Arena Castelão - Fortaleza - CE,11/30/2019 19:00:00,353,Ceará - CE,Athletico Paranaense - PR,Assistente de Árbitro de Vídeo 1,Marcio Henrique de Gois,CD,SP
36,Arena Castelão - Fortaleza - CE,11/30/2019 19:00:00,353,Ceará - CE,Athletico Paranaense - PR,Assistente de Árbitro de Vídeo 2,Fabio Rogerio Baesteiro,AB,SP
36,Arena Castelão - Fortaleza - CE,11/30/2019 19:00:00,353,Ceará - CE,Athletico Paranaense - PR,Observador de VAR,Gilberto Corrale,CBF,SP
36,Serra Dourada - Goiania - GO,12/01/2019 16:00:00,359,Goiás - GO,Fortaleza - CE,Árbitro,Dewson Fernando Freitas da Silva,FIFA,PA
36,Serra Dourada - Goiania - GO,12/01/2019 16:00:00,359,Goiás - GO,Fortaleza - CE,Árbitro Assistente 1,Fabio Pereira,MTR,TO
36,Serra Dourada - Goiania - GO,12/01/2019 16:00:00,359,Goiás - GO,Fortaleza - CE,Árbitro Assistente 2,Helcio Araujo Neves,AB,PA
36,Serra Dourada - Goiania - GO,12/01/2019 16:00:00,359,Goiás - GO,Fortaleza - CE,Quarto Árbitro,Eduardo Tomaz de Aquino Valadao,AB,GO
36,Serra Dourada - Goiania - GO,12/01/2019 16:00:00,359,Goiás - GO,Fortaleza - CE,Árbitro de Vídeo,Igor Junio Benevenuto de Oliveira,AB,MG
36,Serra Dourada - Goiania - GO,12/01/2019 16:00:00,359,Goiás - GO,Fortaleza - CE,Assistente de Árbitro de Vídeo 1,Marco Aurelio Augusto Fazekas Ferreira,AB,MG
36,Serra Dourada - Goiania - GO,12/01/2019 16:00:00,359,Goiás - GO,Fortaleza - CE,Assistente de Árbitro de Vídeo 2,Frederico Soares Vilarinho,AB,MG
36,Serra Dourada - Goiania - GO,12/01/2019 16:00:00,359,Goiás - GO,Fortaleza - CE,Observador de VAR,Cláudio Vinícius Cerdeira,CBF,BR
36,Ressacada - Florianopolis - SC,12/01/2019 16:00:00,358,Avaí - SC,Fluminense - RJ,Árbitro,Daniel Nobre Bins,AB,RS
36,Ressacada - Florianopolis - SC,12/01/2019 16:00:00,358,Avaí - SC,Fluminense - RJ,Árbitro Assistente 1,Lucio Beiersdorf Flor,AB,RS
36,Ressacada - Florianopolis - SC,12/01/2019 16:00:00,358,Avaí - SC,Fluminense - RJ,Árbitro Assistente 2,Andre da Silva Bitencourt,AB,RS
36,Ressacada - Florianopolis - SC,12/01/2019 16:00:00,358,Avaí - SC,Fluminense - RJ,Quarto Árbitro,Fernando Henrique de Medeiros Miranda,CD,SC
36,Ressacada - Florianopolis - SC,12/01/2019 16:00:00,358,Avaí - SC,Fluminense - RJ,Árbitro de Vídeo,Rodrigo Guarizo Ferreira do Amaral,AB,SP
36,Ressacada - Florianopolis - SC,12/01/2019 16:00:00,358,Avaí - SC,Fluminense - RJ,Assistente de Árbitro de Vídeo 1,Lucas Canetto Bellote,AB,SP
36,Ressacada - Florianopolis - SC,12/01/2019 16:00:00,358,Avaí - SC,Fluminense - RJ,Assistente de Árbitro de Vídeo 2,Fabricio Porfirio de Moura,AB,SP
36,Ressacada - Florianopolis - SC,12/01/2019 16:00:00,358,Avaí - SC,Fluminense - RJ,Observador de VAR,Ana Paula da Silva Oliveira,CBF,BR
36,Allianz Parque - Sao Paulo - SP,12/01/2019 16:00:00,354,Palmeiras - SP,Flamengo - RJ,Árbitro,Ricardo Marques Ribeiro,FIFA,MG
36,Allianz Parque - Sao Paulo - SP,12/01/2019 16:00:00,354,Palmeiras - SP,Flamengo - RJ,Árbitro Assistente 1,Guilherme Dias Camilo,FIFA,MG
36,Allianz Parque - Sao Paulo - SP,12/01/2019 16:00:00,354,Palmeiras - SP,Flamengo - RJ,Árbitro Assistente 2,Sidmar dos Santos Meurer,AB,MG
36,Allianz Parque - Sao Paulo - SP,12/01/2019 16:00:00,354,Palmeiras - SP,Flamengo - RJ,Quarto Árbitro,Salim Fende Chavez,AB,SP
36,Allianz Parque - Sao Paulo - SP,12/01/2019 16:00:00,354,Palmeiras - SP,Flamengo - RJ,Árbitro de Vídeo,Emerson de Almeida Ferreira,AB,MG
36,Allianz Parque - Sao Paulo - SP,12/01/2019 16:00:00,354,Palmeiras - SP,Flamengo - RJ,Assistente de Árbitro de Vídeo 1,Wanderson Alves de Sousa,AB,MG
36,Allianz Parque - Sao Paulo - SP,12/01/2019 16:00:00,354,Palmeiras - SP,Flamengo - RJ,Assistente de Árbitro de Vídeo 2,Celso Luiz da Silva,AB,MG
36,Allianz Parque - Sao Paulo - SP,12/01/2019 16:00:00,354,Palmeiras - SP,Flamengo - RJ,Observador de VAR,Jose Antônio Chaves Franco Filho,CBF,RS
36,Independência - Belo Horizonte - MG,12/01/2019 18:00:00,352,Atlético - MG,Corinthians - SP,Árbitro,Paulo Roberto Alves Junior,AB,PR
36,Independência - Belo Horizonte - MG,12/01/2019 18:00:00,352,Atlético - MG,Corinthians - SP,Árbitro Assistente 1,Victor Hugo Imazu dos Santos,AB,PR
36,Independência - Belo Horizonte - MG,12/01/2019 18:00:00,352,Atlético - MG,Corinthians - SP,Árbitro Assistente 2,Rafael Trombeta,AB,PR
36,Independência - Belo Horizonte - MG,12/01/2019 18:00:00,352,Atlético - MG,Corinthians - SP,Quarto Árbitro,Gabriel Murta Barbosa Maciel,CD,MG
36,Independência - Belo Horizonte - MG,12/01/2019 18:00:00,352,Atlético - MG,Corinthians - SP,Árbitro de Vídeo,Elmo Alves Resende Cunha,MTR,GO
36,Independência - Belo Horizonte - MG,12/01/2019 18:00:00,352,Atlético - MG,Corinthians - SP,Assistente de Árbitro de Vídeo 1,Jefferson Ferreira de Moraes,AB,GO
36,Independência - Belo Horizonte - MG,12/01/2019 18:00:00,352,Atlético - MG,Corinthians - SP,Assistente de Árbitro de Vídeo 2,Edson Antonio de Sousa,AB,GO
36,Independência - Belo Horizonte - MG,12/01/2019 18:00:00,352,Atlético - MG,Corinthians - SP,Observador de VAR,Marrubson Melo Freitas,CBF,DF
36,Rei Pelé - Maceio - AL,12/01/2019 18:00:00,360,Csa - AL,Bahia - BA,Árbitro,Vinicius Furlan,AB,SP
36,Rei Pelé - Maceio - AL,12/01/2019 18:00:00,360,Csa - AL,Bahia - BA,Árbitro Assistente 1,Luiz Alberto Andrini Nogueira,AB,SP
36,Rei Pelé - Maceio - AL,12/01/2019 18:00:00,360,Csa - AL,Bahia - BA,Árbitro Assistente 2,Evandro de Melo Lima,AB,SP
36,Rei Pelé - Maceio - AL,12/01/2019 18:00:00,360,Csa - AL,Bahia - BA,Quarto Árbitro,Denis da Silva Ribeiro Serafim,AB,AL
36,Rei Pelé - Maceio - AL,12/01/2019 18:00:00,360,Csa - AL,Bahia - BA,Analista de Campo,Charles Hebert Cavalcante Ferreira,CBF,AL
36,Rei Pelé - Maceio - AL,12/01/2019 18:00:00,360,Csa - AL,Bahia - BA,Árbitro de Vídeo,Adriano Milczvski,AB,PR
36,Rei Pelé - Maceio - AL,12/01/2019 18:00:00,360,Csa - AL,Bahia - BA,Assistente de Árbitro de Vídeo 1,Edina Alves Batista,FIFA,SP
36,Rei Pelé - Maceio - AL,12/01/2019 18:00:00,360,Csa - AL,Bahia - BA,Assistente de Árbitro de Vídeo 2,Luciano Roggenbaum,AB,PR
36,Rei Pelé - Maceio - AL,12/01/2019 18:00:00,360,Csa - AL,Bahia - BA,Observador de VAR,Sergio Cristiano Nascimento,CBF,BR
36,Vila Belmiro - Santos - SP,12/01/2019 19:00:00,355,Santos - SP,Chapecoense - SC,Árbitro,Marielson Alves Silva,AB,BA
36,Vila Belmiro - Santos - SP,12/01/2019 19:00:00,355,Santos - SP,Chapecoense - SC,Árbitro Assistente 1,Clovis Amaral da Silva,AB,PE
36,Vila Belmiro - Santos - SP,12/01/2019 19:00:00,355,Santos - SP,Chapecoense - SC,Árbitro Assistente 2,Jucimar dos Santos Dias,AB,BA
36,Vila Belmiro - Santos - SP,12/01/2019 19:00:00,355,Santos - SP,Chapecoense - SC,Quarto Árbitro,Rodrigo Gomes Paes Domingues,CD,SP
36,Vila Belmiro - Santos - SP,12/01/2019 19:00:00,355,Santos - SP,Chapecoense - SC,Analista de Campo,Newton dos Reis Barreira,AB,SP
36,Vila Belmiro - Santos - SP,12/01/2019 19:00:00,355,Santos - SP,Chapecoense - SC,Árbitro de Vídeo,Carlos Eduardo Nunes Braga,AB,RJ
36,Vila Belmiro - Santos - SP,12/01/2019 19:00:00,355,Santos - SP,Chapecoense - SC,Assistente de Árbitro de Vídeo 1,Gilberto Rodrigues Castro Junior,AB,PE
36,Vila Belmiro - Santos - SP,12/01/2019 19:00:00,355,Santos - SP,Chapecoense - SC,Assistente de Árbitro de Vídeo 2,Diogo Carvalho Silva,AB,RJ
36,Vila Belmiro - Santos - SP,12/01/2019 19:00:00,355,Santos - SP,Chapecoense - SC,Observador de VAR,Emerson Luiz Sobral,CBF,PE
36,Arena do Grêmio - Porto Alegre - RS,12/01/2019 19:00:00,351,Grêmio - RS,São Paulo - SP,Árbitro,Marcelo de Lima Henrique,MTR,RJ
36,Arena do Grêmio - Porto Alegre - RS,12/01/2019 19:00:00,351,Grêmio - RS,São Paulo - SP,Árbitro Assistente 1,Rodrigo Figueiredo Henrique Correa,FIFA,RJ
36,Arena do Grêmio - Porto Alegre - RS,12/01/2019 19:00:00,351,Grêmio - RS,São Paulo - SP,Árbitro Assistente 2,Silbert Faria Sisquim,AB,RJ
36,Arena do Grêmio - Porto Alegre - RS,12/01/2019 19:00:00,351,Grêmio - RS,São Paulo - SP,Quarto Árbitro,Anderson da Silveira Farias,CD,RS
36,Arena do Grêmio - Porto Alegre - RS,12/01/2019 19:00:00,351,Grêmio - RS,São Paulo - SP,Analista de Campo,Francisco de Paula dos Santos Silva Neto,CBF,RS
36,Arena do Grêmio - Porto Alegre - RS,12/01/2019 19:00:00,351,Grêmio - RS,São Paulo - SP,Árbitro de Vídeo,Rodrigo Nunes de Sa,AB,RJ
36,Arena do Grêmio - Porto Alegre - RS,12/01/2019 19:00:00,351,Grêmio - RS,São Paulo - SP,Assistente de Árbitro de Vídeo 1,Grazianni Maciel Rocha,AB,RJ
36,Arena do Grêmio - Porto Alegre - RS,12/01/2019 19:00:00,351,Grêmio - RS,São Paulo - SP,Assistente de Árbitro de Vídeo 2,Daniel do Espirito Santo Parro,AB,RJ
36,Arena do Grêmio - Porto Alegre - RS,12/01/2019 19:00:00,351,Grêmio - RS,São Paulo - SP,Observador de VAR,Marcos Andre Gomes da Penha,CBF,ES
36,São Januário - Rio de Janeiro - RJ,12/02/2019 20:00:00,356,Vasco da Gama - RJ,Cruzeiro - MG,Árbitro,Wilton Pereira Sampaio,FIFA,GO
36,São Januário - Rio de Janeiro - RJ,12/02/2019 20:00:00,356,Vasco da Gama - RJ,Cruzeiro - MG,Árbitro Assistente 1,Bruno Raphael Pires,FIFA,GO
36,São Januário - Rio de Janeiro - RJ,12/02/2019 20:00:00,356,Vasco da Gama - RJ,Cruzeiro - MG,Árbitro Assistente 2,Leone Carvalho Rocha,AB,GO
36,São Januário - Rio de Janeiro - RJ,12/02/2019 20:00:00,356,Vasco da Gama - RJ,Cruzeiro - MG,Quarto Árbitro,Pathrice Wallace Corrêa Maia,AB,RJ
36,São Januário - Rio de Janeiro - RJ,12/02/2019 20:00:00,356,Vasco da Gama - RJ,Cruzeiro - MG,Árbitro de Vídeo,Andre Luiz de Freitas Castro,MTR,GO
36,São Januário - Rio de Janeiro - RJ,12/02/2019 20:00:00,356,Vasco da Gama - RJ,Cruzeiro - MG,Assistente de Árbitro de Vídeo 1,Christiano Gayo Nascimento,AB,DF
36,São Januário - Rio de Janeiro - RJ,12/02/2019 20:00:00,356,Vasco da Gama - RJ,Cruzeiro - MG,Assistente de Árbitro de Vídeo 2,Fabricio Vilarinho da Silva,FIFA,GO
36,São Januário - Rio de Janeiro - RJ,12/02/2019 20:00:00,356,Vasco da Gama - RJ,Cruzeiro - MG,Observador de VAR,Alicio Pena Junior,CBF,BR
37,Arena da Baixada - Curitiba - PR,12/04/2019 19:00:00,370,Athletico Paranaense - PR,Santos - SP,Árbitro,Anderson Daronco,FIFA,RS
37,Arena da Baixada - Curitiba - PR,12/04/2019 19:00:00,370,Athletico Paranaense - PR,Santos - SP,Árbitro Assistente 1,Leirson Peng Martins,AB,RS
37,Arena da Baixada - Curitiba - PR,12/04/2019 19:00:00,370,Athletico Paranaense - PR,Santos - SP,Árbitro Assistente 2,Michael Stanislau,AB,RS
37,Arena da Baixada - Curitiba - PR,12/04/2019 19:00:00,370,Athletico Paranaense - PR,Santos - SP,Quarto Árbitro,Leonardo Ferreira Lima,AB,PR
37,Arena da Baixada - Curitiba - PR,12/04/2019 19:00:00,370,Athletico Paranaense - PR,Santos - SP,Analista de Campo,Gildasio Jose dos Santos,CBF,PR
37,Arena da Baixada - Curitiba - PR,12/04/2019 19:00:00,370,Athletico Paranaense - PR,Santos - SP,Árbitro de Vídeo,Daniel Nobre Bins,AB,RS
37,Arena da Baixada - Curitiba - PR,12/04/2019 19:00:00,370,Athletico Paranaense - PR,Santos - SP,Assistente de Árbitro de Vídeo 1,Douglas Schwengber da Silva,AB,RS
37,Arena da Baixada - Curitiba - PR,12/04/2019 19:00:00,370,Athletico Paranaense - PR,Santos - SP,Assistente de Árbitro de Vídeo 2,Lucio Beiersdorf Flor,AB,RS
37,Arena da Baixada - Curitiba - PR,12/04/2019 19:00:00,370,Athletico Paranaense - PR,Santos - SP,Observador de VAR,Claudio Jose de Oliveira Soares,CBF,RJ
37,Mineirão - Belo Horizonte - MG,12/04/2019 19:30:00,362,Atlético - MG,Botafogo - RJ,Árbitro,Leandro Pedro Vuaden,MTR,RS
37,Mineirão - Belo Horizonte - MG,12/04/2019 19:30:00,362,Atlético - MG,Botafogo - RJ,Árbitro Assistente 1,Jose Eduardo Calza,AB,RS
37,Mineirão - Belo Horizonte - MG,12/04/2019 19:30:00,362,Atlético - MG,Botafogo - RJ,Árbitro Assistente 2,Jorge Eduardo Bernardi,AB,RS
37,Mineirão - Belo Horizonte - MG,12/04/2019 19:30:00,362,Atlético - MG,Botafogo - RJ,Quarto Árbitro,Paulo Cesar Zanovelli,CD,MG
37,Mineirão - Belo Horizonte - MG,12/04/2019 19:30:00,362,Atlético - MG,Botafogo - RJ,Analista de Campo,Carlos Henrique Tosta,CBF,MG
37,Mineirão - Belo Horizonte - MG,12/04/2019 19:30:00,362,Atlético - MG,Botafogo - RJ,Árbitro de Vídeo,Rodrigo Guarizo Ferreira do Amaral,AB,SP
37,Mineirão - Belo Horizonte - MG,12/04/2019 19:30:00,362,Atlético - MG,Botafogo - RJ,Assistente de Árbitro de Vídeo 1,Vinicius Gomes do Amaral,AB,RS
37,Mineirão - Belo Horizonte - MG,12/04/2019 19:30:00,362,Atlético - MG,Botafogo - RJ,Assistente de Árbitro de Vídeo 2,Andre da Silva Bitencourt,AB,RS
37,Mineirão - Belo Horizonte - MG,12/04/2019 19:30:00,362,Atlético - MG,Botafogo - RJ,Observador de VAR,Silvia Regina de Oliveira,CBF,SP
37,Arena Castelão - Fortaleza - CE,12/04/2019 19:30:00,363,Ceará - CE,Corinthians - SP,Árbitro,Rafael Traci,AB,SC
37,Arena Castelão - Fortaleza - CE,12/04/2019 19:30:00,363,Ceará - CE,Corinthians - SP,Árbitro Assistente 1,Henrique Neu Ribeiro,AB,SC
37,Arena Castelão - Fortaleza - CE,12/04/2019 19:30:00,363,Ceará - CE,Corinthians - SP,Árbitro Assistente 2,Johnny Barros de Oliveira,AB,SC
37,Arena Castelão - Fortaleza - CE,12/04/2019 19:30:00,363,Ceará - CE,Corinthians - SP,Quarto Árbitro,Glauco Nunes Feitosa,CD,CE
37,Arena Castelão - Fortaleza - CE,12/04/2019 19:30:00,363,Ceará - CE,Corinthians - SP,Analista de Campo,Paulo Silvio dos Santos,CBF,CE
37,Arena Castelão - Fortaleza - CE,12/04/2019 19:30:00,363,Ceará - CE,Corinthians - SP,Árbitro de Vídeo,Caio Max Augusto Vieira,AB,RN
37,Arena Castelão - Fortaleza - CE,12/04/2019 19:30:00,363,Ceará - CE,Corinthians - SP,Assistente de Árbitro de Vídeo 1,Pablo Ramon Goncalves Pinheiro,AB,RN
37,Arena Castelão - Fortaleza - CE,12/04/2019 19:30:00,363,Ceará - CE,Corinthians - SP,Assistente de Árbitro de Vídeo 2,Flavio Gomes Barroca,AB,RN
37,Arena Castelão - Fortaleza - CE,12/04/2019 19:30:00,363,Ceará - CE,Corinthians - SP,Observador de VAR,Jose Antônio Chaves Franco Filho,CBF,RS
37,Arena Condá - Chapeco - SC,12/04/2019 21:00:00,368,Chapecoense - SC,Csa - AL,Árbitro,Alexandre Vargas Tavares de Jesus,AB,RJ
37,Arena Condá - Chapeco - SC,12/04/2019 21:00:00,368,Chapecoense - SC,Csa - AL,Árbitro Assistente 1,Luiz Claudio Regazone,AB,RJ
37,Arena Condá - Chapeco - SC,12/04/2019 21:00:00,368,Chapecoense - SC,Csa - AL,Árbitro Assistente 2,Michael Correia,AB,RJ
37,Arena Condá - Chapeco - SC,12/04/2019 21:00:00,368,Chapecoense - SC,Csa - AL,Quarto Árbitro,Evandro Tiago Bender,CD,SC
